timestamp,image_path,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,speed_limit
2025-11-01 12:24:11.672,,-0.00021263860887096772,0.06957614037298387,-0.105925529233871,-14.264959369613397,-4.2547402117705,0.5674710662398424,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.682,,-0.02096459173387097,0.021480437247983868,0.152619392641129,-7.6619059344988925,-11.987564639251415,-0.6615365673479439,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.701,,-0.04830834173387097,0.022701140372983868,-0.099577872983871,0.5823688746614133,26.203275055405072,0.13999015020930816,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.728,,0.08426001764112903,0.03246676537298387,-0.432097404233871,-9.478699827628663,-7.781457769022408,-2.7989411475006154,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.741,,-0.04342552923387097,-0.021976594002016132,-0.088591544858871,6.414429943363703,6.439916276779119,-0.48596404826397444,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.759,,0.05838111139112903,-0.028568390877016132,-0.092741935483871,4.284658950997291,-2.506648608717065,-0.7531396207830583,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.779,,-0.006316154233870968,-0.0009805002520161324,0.065949470766129,-0.9748830337355336,-0.6364196010834771,-0.592834277271608,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.798,,-0.008757560483870967,0.009029265372983868,-0.073454826108871,3.086185668554543,24.584954444718047,-0.8065747352868751,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.817,,0.18972876764112903,0.23925387474798387,-0.318572013608871,-9.478699827628663,-10.613518837724698,-0.18825412459985214,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.836,,-0.19015404485887097,-0.09570706275201613,0.613556892641129,2.269391775424772,7.104038414183698,-0.6539029795616842,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.855,,0.11990454889112903,-0.014164094002016132,-0.254607169858871,4.750307805959124,-5.979931051465156,-0.03558236887466126,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.874,,0.05301001764112903,0.03979098412298387,0.038361580141129004,-0.4328983009111056,0.2872445210539274,-0.9287121398670277,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.894,,0.004426033266129032,0.05907809349798387,0.204621345766129,4.086185668554543,-4.636419601083477,0.5216695395222852,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.913,,-0.06271263860887097,0.13061129662298387,0.199982673891129,-27.402363949766066,-3.270007387343019,-2.676803742920463,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.932,,0.10965064264112903,0.03564059349798387,-0.102263419858871,-10.493967003201181,-8.949396700320118,0.6896084708199952,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.951,,0.10623267389112903,0.018306609122983868,0.321564705141129,8.857178034966758,2.0506032996798815,0.45296724944594935,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.970,,-0.04659935735887097,-0.03613675025201613,0.167511970766129,-12.333661659689731,-9.2547402117705,-0.0050480177296232664,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:11.990,,0.06790259576612903,-0.04785550025201613,-0.259245841733871,13.849544447180499,4.5009849790691945,1.1018222112780105,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.009,,-0.02535912298387097,0.020015593497983868,0.346955330141129,-2.310760896330953,-0.14786998276286645,-0.37909381925634067,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.028,,0.13113501764112903,0.03197848412298387,-0.069060294858871,-7.8832799803004185,-8.415045555281951,-0.20352130017237124,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.047,,-0.04611107610887097,0.007564421622983868,-0.064177482358871,0.9258803250430923,2.0353361241073626,-1.2569564146761882,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.067,,0.04031470514112903,-0.0029336252520161324,0.062531502016129,-8.8680128047279,-1.9264959369613397,-0.6081014528441271,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.086,,0.03714087701612903,0.006831999747983868,0.037140877016129004,-2.2725929573996555,3.394114750061561,-0.40199458261511944,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.105,,0.02713111139112903,0.03490817162298387,0.020051033266129004,2.9869490273331687,-8.239473036197982,-0.2951243536074857,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.124,,0.03567603326612903,0.12621676537298387,0.386261970766129,-6.898547155872938,-3.743289830091111,0.8880817532627432,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.144,,0.02835181451612903,-0.008304719002016132,-0.0038747479838709964,-7.7687761635065264,-6.827259295739966,-1.1882541245998524,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.163,,0.10940650201612903,-0.03979885962701613,-0.138640372983871,2.3228268899285887,2.4551834523516374,0.3308298448657967,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.182,,-0.02145287298387097,-0.12939846900201613,0.060822517641129004,7.444964294508741,-1.353976852991874,0.659074119674957,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.201,,0.16458228326612903,-0.04468167212701613,-0.169890372983871,7.849544447180498,-12.659320364442255,2.972051218911598,17.444473333333335,78.35436983333334,2.266848,
2025-11-01 12:24:12.220,,-0.16818138860887097,0.07567965599798387,0.231720955141129,-6.982516621521793,9.371213986702783,-0.06611672001969948,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.240,,0.03958228326612903,-0.14404690650201613,-0.014861076108870996,-4.5474021177049995,-15.08680128047279,0.22395961585816304,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.259,,0.10916236139112903,0.03661715599798387,0.257844002016129,9.47549864565378,-7.773824181236149,1.3308298448657967,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.278,,0.014679939516129033,0.03466403099798387,-0.071501701108871,-13.104654026101947,2.111672001969958,0.26976114257572037,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.297,,0.16140845514112903,-0.019779328377016132,-0.443083732358871,7.62053681359271,5.569687269145531,-1.1119182467372566,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.335,,-0.13009545110887097,-0.04736721900201613,0.084992439516129,-10.104654026101946,2.7834277271607974,0.15525732578182716,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.335,,-0.13009545110887097,-0.04736721900201613,0.084992439516129,-10.104654026101946,2.7834277271607974,0.15525732578182716,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.342,,-0.13009545110887097,-0.04736721900201613,0.084992439516129,-10.104654026101946,2.7834277271607974,0.15525732578182716,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.355,,-0.13009545110887097,-0.04736721900201613,0.084992439516129,-10.104654026101946,2.7834277271607974,0.15525732578182716,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.377,,0.02737525201612903,0.07445895287298387,0.230988533266129,-4.135188377246984,-0.6669539522285153,0.5216695395222852,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.400,,0.02737525201612903,0.07445895287298387,0.230988533266129,-4.135188377246984,-0.6669539522285153,0.5216695395222852,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.413,,-0.17599388860887097,-0.06128323462701613,-0.344450919858871,0.7121398670278252,9.7452597882295,-0.23405565131740946,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.432,,0.14383033014112903,0.03515231224798387,-0.412566154233871,12.506032996798819,4.867397192809653,-0.01268160551588271,17.444473333333335,78.35436983333334,0.0,
2025-11-01 12:24:12.451,,0.11355689264112903,0.09838473412298387,0.025177986391129004,-2.6390051711401137,-1.8272592957399656,2.9796848066978576,17.444473333333335,78.35436983333334,0.0,
